"colony_id","spp","species","year","area_cm2","competition_id","competition_number","competition_outliner_name","competition_taxon","competition_growthform","competition_length_cm","competition","competition_type","competition_outcome"
78,"AH","Acropora hyacinthus",2009,1236.7056534367,853,3,"mariana","Soft coral","Cuneiform",15.01197048,"certain","Overtop","won"
78,"AH","Acropora hyacinthus",2009,1236.7056534367,852,2,"mariana","Pocilloporid","Digitate",10.34608776,"certain","Overtop","won"
78,"AH","Acropora hyacinthus",2010,2044.49189593269,1140,1,"mariana","Acropora","Tabular",13.77290112,"certain","Overtop","won"
78,"AH","Acropora hyacinthus",2010,2044.49189593269,1141,2,"mariana","Soft coral","Digitate",8.419870723,"certain","Overtop","won"
78,"AH","Acropora hyacinthus",2010,2044.49189593269,1143,4,"mariana","Soft coral","Digitate",4.683901594,"uncertain","Overtop","won"
78,"AH","Acropora hyacinthus",2010,2044.49189593269,1142,3,"mariana","Favid","Massive",6.802809459,"certain","Overtop","won"
78,"AH","Acropora hyacinthus",2011,3192.84620835485,1145,2,"mariana","Acropora","Corymbose",2.552613779,"certain","Overtop","won"
78,"AH","Acropora hyacinthus",2011,3192.84620835485,1147,4,"mariana","Acropora","Tabular",55.80297344,"certain","Overtop","won"
78,"AH","Acropora hyacinthus",2011,3192.84620835485,1148,5,"mariana","Soft coral","Digitate",2.836237532,"certain","Overtop","won"
78,"AH","Acropora hyacinthus",2011,3192.84620835485,1146,3,"mariana","Pocilloporid","Corymbose",12.90488077,"certain","Overtop","won"
78,"AH","Acropora hyacinthus",2011,3192.84620835485,1149,6,"mariana","Soft coral","Digitate",9.997737301,"certain","Overtop","won"
78,"AH","Acropora hyacinthus",2011,3192.84620835485,1144,1,"mariana","Isopora","Cuneiform",27.93693969,"certain","Overtop","won"
79,"AH","Acropora hyacinthus",2009,189.939162739204,854,1,"mariana","Pocilloporid","Corymbose",30.35956007,"certain","Overtop","won"
79,"AH","Acropora hyacinthus",2009,189.939162739204,855,2,"mariana","Pocilloporid","Corymbose",7.667602201,"uncertain","Overtop","won"
79,"AH","Acropora hyacinthus",2010,65.4772014724083,1124,1,"mariana","Pocilloporid","Corymbose",18.1974131,"certain","Overtop","won"
79,"AH","Acropora hyacinthus",2011,157.496740959095,1125,1,"mariana","Pocilloporid","Corymbose",27.73161374,"certain","Overtop","won"
79,"AH","Acropora hyacinthus",2011,157.496740959095,1126,2,"mariana","Pocilloporid","Branching",1.829516184,"uncertain","Overtop","won"
79,"AH","Acropora hyacinthus",2012,231.616395180179,1129,3,"mariana","Isopora","Encrusting",3.6005557,"certain","Overtop","won"
79,"AH","Acropora hyacinthus",2012,231.616395180179,1128,2,"mariana","Pocilloporid","Branching",22.71527052,"certain","Overtop","won"
79,"AH","Acropora hyacinthus",2012,231.616395180179,1127,1,"mariana","Pocilloporid","Corymbose",7.757079559,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2009,6252.67856585107,1154,5,"mariana","Favid","Massive",3.355279088,"uncertain","Overtop","won"
80,"AH","Acropora hyacinthus",2009,6252.67856585107,1150,1,"mariana","Favid","Massive",14.77920551,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2009,6252.67856585107,1151,2,"mariana","Soft coral","Cuneiform",24.0461668,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2009,6252.67856585107,1153,4,"mariana","Favid","Massive",2.955841102,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2009,6252.67856585107,1152,3,"mariana","Poritid","Massive",4.873143438,"uncertain","Overtop","won"
80,"AH","Acropora hyacinthus",2010,8678.2943484424,1096,5,"mariana","Favid","Massive",8.408548019,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2010,8678.2943484424,1095,4,"mariana","Favid","Massive",4.090644982,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2010,8678.2943484424,1094,3,"mariana","Acropora","Corymbose",3.181612764,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2010,8678.2943484424,1097,6,"mariana","Acropora","Tabular",6.420040042,"uncertain","Overtop","won"
80,"AH","Acropora hyacinthus",2010,8678.2943484424,1092,1,"mariana","Soft coral","Cuneiform",12.38556397,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2010,8678.2943484424,1093,2,"mariana","Poritid","Massive",2.840725682,"uncertain","Overtop","won"
80,"AH","Acropora hyacinthus",2011,10068.7578073629,3423,2,"mariana","Poritid","Massive",4.421358767,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2011,10068.7578073629,4518,3,"mariana","Acropora","Tabular",NA,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2011,10068.7578073629,4517,2,"mariana","Favid","Massive",NA,"uncertain","Overtop","won"
80,"AH","Acropora hyacinthus",2011,10068.7578073629,3425,4,"mariana","Acropora","Corymbose",9.603381407,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2011,10068.7578073629,3422,1,"mariana","Soft coral","Cuneiform",16.8772297,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2011,10068.7578073629,4516,1,"mariana","Poritid","Massive",NA,"certain","Overtop","won"
80,"AH","Acropora hyacinthus",2011,10068.7578073629,3424,3,"mariana","Favid","Massive",4.231192798,"certain","Overtop","won"
81,"AH","Acropora hyacinthus",2009,10129.7004192407,978,2,"mariana","Acropora","Tabular",57.13333333,"certain","Overtop","lost"
81,"AH","Acropora hyacinthus",2009,10129.7004192407,977,1,"mariana","Acropora","Tabular",38.53333333,"certain","Overtop","won"
81,"AH","Acropora hyacinthus",2009,10129.7004192407,981,5,"mariana","Acropora","Tabular",8.2,"certain","Overtop","won"
81,"AH","Acropora hyacinthus",2009,10129.7004192407,980,4,"mariana","Acropora","Digitate",7.733333333,"certain","Overtop","won"
81,"AH","Acropora hyacinthus",2009,10129.7004192407,979,3,"mariana","Acropora","Tabular",22.53333333,"certain","Overtop","won"
81,"AH","Acropora hyacinthus",2009,10129.7004192407,982,6,"mariana","Acropora","Digitate",4.466666667,"uncertain","Overtop","won"
81,"AH","Acropora hyacinthus",2010,9037.68786385172,1077,4,"mariana","Pocilloporid","Corymbose",7.602402336,"certain","Overtop","won"
81,"AH","Acropora hyacinthus",2010,9037.68786385172,1074,1,"mariana","Acropora","Digitate",17.18804006,"certain","Overtop","won"
81,"AH","Acropora hyacinthus",2010,9037.68786385172,1078,5,"mariana","Acropora","Tabular",83.69253355,"certain","Overtop","won"
81,"AH","Acropora hyacinthus",2010,9037.68786385172,1076,3,"mariana","Acropora","Tabular",5.751382637,"certain","Overtop","won"
81,"AH","Acropora hyacinthus",2010,9037.68786385172,1079,6,"mariana","Acropora","Tabular",60.29035592,"certain","Overtop","lost"
82,"AH","Acropora hyacinthus",2009,452.221438066232,4520,2,"mariana","Acropora","Tabular",NA,"certain","Overtop","lost"
82,"AH","Acropora hyacinthus",2009,452.221438066232,4519,1,"mariana","Acropora","Tabular",NA,"certain","Overtop","lost"
82,"AH","Acropora hyacinthus",2009,452.221438066232,4521,3,"mariana","Favid","Massive",NA,"certain","Overtop","won"
82,"AH","Acropora hyacinthus",2010,304.818475523925,1081,2,"mariana","Favid","Massive",8.113156685,"certain","Overtop","won"
82,"AH","Acropora hyacinthus",2010,304.818475523925,1080,1,"mariana","Acropora","Tabular",45.15865518,"certain","Overtop","lost"
83,"AH","Acropora hyacinthus",2009,1844.57415090868,859,1,"mariana","Acropora","Tabular",4.830438008,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2009,1844.57415090868,861,3,"mariana","Acropora","Tabular",37.81724493,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2009,1844.57415090868,862,4,"mariana","Isopora","Cuneiform",3.273257334,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2009,1844.57415090868,863,5,"mariana","Pocilloporid","Corymbose",14.17352205,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2009,1844.57415090868,860,2,"mariana","Favid","Encrusting",14.8408852,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2010,2309.3521429526,869,6,"mariana","Favid","Encrusting",9.178729333,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2010,2309.3521429526,864,1,"mariana","Acropora","Tabular",40.20770814,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2010,2309.3521429526,868,5,"mariana","Acropora","Tabular",3.208493882,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2010,2309.3521429526,866,3,"mariana","Pocilloporid","Corymbose",25.0993572,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2010,2309.3521429526,867,4,"mariana","Favid","Encrusting",1.665167711,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2010,2309.3521429526,865,2,"mariana","Poritid","Encrusting",5.401641599,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2011,2487.7020441226,3403,3,"mariana","Soft coral","Encrusting",15.08364478,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2011,2487.7020441226,3407,7,"mariana","Isopora","Cuneiform",5.660932061,"uncertain","Overtop","won"
83,"AH","Acropora hyacinthus",2011,2487.7020441226,3405,5,"mariana","Isopora","Cuneiform",1.314797124,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2011,2487.7020441226,3408,8,"mariana","Favid","Encrusting",23.95852537,"certain","Overtop","won"
83,"AH","Acropora hyacinthus",2011,2487.7020441226,3409,9,"mariana","Isopora","Cuneiform",19.06455829,"certain","Overtop","won"
84,"AH","Acropora hyacinthus",2009,935.512172360355,871,2,"mariana","Favid","Massive",6.124183872,"certain","Standoff","standoff"
84,"AH","Acropora hyacinthus",2009,935.512172360355,874,5,"mariana","Poritid","Encrusting",7.179190337,"uncertain","Overtop","won"
84,"AH","Acropora hyacinthus",2009,935.512172360355,872,3,"mariana","Favid","Massive",9.186275808,"uncertain","Digestion","lost"
84,"AH","Acropora hyacinthus",2009,935.512172360355,870,1,"mariana","Hydrocoral","Encrusting",6.484429982,"uncertain","Standoff","standoff"
84,"AH","Acropora hyacinthus",2009,935.512172360355,873,4,"mariana","Favid","Massive",3.293678721,"uncertain","Digestion","lost"
84,"AH","Acropora hyacinthus",2010,424.506114081972,879,5,"mariana","Poritid","Massive",5.215013795,"certain","Overtop","won"
84,"AH","Acropora hyacinthus",2010,424.506114081972,878,4,"mariana","Favid","Massive",4.047844041,"uncertain","Digestion","lost"
84,"AH","Acropora hyacinthus",2010,424.506114081972,876,2,"mariana","Favid","Massive",2.980007883,"uncertain","Standoff","standoff"
84,"AH","Acropora hyacinthus",2010,424.506114081972,877,3,"mariana","Favid","Massive",5.463347785,"uncertain","Digestion","lost"
84,"AH","Acropora hyacinthus",2010,424.506114081972,875,1,"mariana","Poritid","Encrusting",6.754684535,"certain","Overtop","won"
84,"AH","Acropora hyacinthus",2011,486.367033319716,3410,1,"mariana","Poritid","Massive",3.654792091,"certain","Overtop","won"
84,"AH","Acropora hyacinthus",2011,486.367033319716,3411,2,"mariana","Favid","Massive",10.29986862,"uncertain","Digestion","lost"
84,"AH","Acropora hyacinthus",2011,486.367033319716,3412,3,"mariana","Favid","Massive",2.901683417,"uncertain","Digestion","lost"
84,"AH","Acropora hyacinthus",2012,262.740640656044,882,3,"mariana","Favid","Massive",0.794120283,"uncertain","Standoff","standoff"
84,"AH","Acropora hyacinthus",2012,262.740640656044,880,1,"mariana","Favid","Encrusting",0.226891509,"uncertain","Standoff","standoff"
86,"AH","Acropora hyacinthus",2009,2798.5107940356,884,2,"mariana","Acropora","Corymbose",19.60162012,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2009,2798.5107940356,883,1,"mariana","Acropora","Corymbose",7.149221039,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2010,3213.61789804069,1084,3,"mariana","Soft coral","Cuneiform",5.343825838,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2010,3213.61789804069,1082,1,"mariana","Favid","Massive",1.491300234,"uncertain","Standoff","standoff"
86,"AH","Acropora hyacinthus",2010,3213.61789804069,1083,2,"mariana","Acropora","Corymbose",5.178125812,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2011,3377.9602208269,4524,3,"mariana","Favid","Massive",NA,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2011,3377.9602208269,4522,1,"mariana","Acropora","Corymbose",NA,"uncertain","Overtop","won"
86,"AH","Acropora hyacinthus",2011,3377.9602208269,4523,2,"mariana","Soft coral","Cuneiform",NA,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2011,3377.9602208269,4525,4,"mariana","Favid","Massive",NA,"uncertain","Overtop","won"
86,"AH","Acropora hyacinthus",2012,4059.31657868219,1087,3,"mariana","Isopora","Cuneiform",1.126055873,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2012,4059.31657868219,1086,2,"mariana","Acropora","Corymbose",0.844541905,"uncertain","Overtop","won"
86,"AH","Acropora hyacinthus",2012,4059.31657868219,1085,1,"mariana","Acropora","Corymbose",2.627463704,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2012,4059.31657868219,1088,4,"mariana","Acropora","Digitate",1.172974868,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2012,4059.31657868219,1089,5,"mariana","Acropora","Corymbose",2.064435768,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2012,4059.31657868219,1090,6,"mariana","Acropora","Digitate",1.782921799,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2012,4059.31657868219,1091,7,"mariana","Favid","Massive",3.988114551,"uncertain","Digestion","lost"
86,"AH","Acropora hyacinthus",2013,3051.60488812955,4527,2,"mariana","Isopora","Cuneiform",NA,"certain","Overtop","won"
86,"AH","Acropora hyacinthus",2013,3051.60488812955,4526,1,"mariana","Acropora","Digitate",NA,"certain","Overtop","won"
87,"AH","Acropora hyacinthus",2009,437.546547913146,914,2,"mariana","Acropora","Corymbose",1.704953404,"uncertain","Standoff","standoff"
87,"AH","Acropora hyacinthus",2009,437.546547913146,916,4,"mariana","Soft coral","Digitate",4.418470793,"certain","Overtop","won"
87,"AH","Acropora hyacinthus",2009,437.546547913146,913,1,"mariana","Soft coral","Digitate",18.65843373,"certain","Overtop","won"
87,"AH","Acropora hyacinthus",2009,437.546547913146,915,3,"mariana","Soft coral","Digitate",8.524767019,"certain","Overtop","won"
87,"AH","Acropora hyacinthus",2010,NA,917,1,"mariana","Acropora","Corymbose",1.425174127,"uncertain","Standoff","standoff"
87,"AH","Acropora hyacinthus",2010,NA,918,2,"mariana","Soft coral","Cuneiform",2.280278603,"certain","Overtop","won"
88,"AH","Acropora hyacinthus",2009,1329.29594066614,921,3,"mariana","Soft coral","Digitate",15.37210569,"certain","Overtop","won"
88,"AH","Acropora hyacinthus",2009,1329.29594066614,924,6,"mariana","Acropora","Digitate",4.775056087,"certain","Overtop","won"
88,"AH","Acropora hyacinthus",2009,1329.29594066614,922,4,"mariana","Poritid","Massive",4.545240553,"certain","Overtop","won"
88,"AH","Acropora hyacinthus",2009,1329.29594066614,923,5,"mariana","Soft coral","Corymbose",5.464502687,"certain","Overtop","lost"
88,"AH","Acropora hyacinthus",2009,1329.29594066614,920,2,"mariana","Pocilloporid","Corymbose",7.098746482,"uncertain","Standoff","standoff"
88,"AH","Acropora hyacinthus",2010,1335.01333296214,1047,1,"mariana","Poritid","Massive",5.612195847,"certain","Overtop","won"
88,"AH","Acropora hyacinthus",2010,1335.01333296214,1049,3,"mariana","Pocilloporid","Corymbose",2.184900673,"uncertain","Overtop","won"
88,"AH","Acropora hyacinthus",2010,1335.01333296214,1048,2,"mariana","Soft coral","Corymbose",5.312307519,"certain","Overtop","lost"
89,"AH","Acropora hyacinthus",2009,355.240830759111,932,7,"mariana","Pocilloporid","Corymbose",12.14244912,"certain","Digestion","lost"
89,"AH","Acropora hyacinthus",2009,355.240830759111,930,5,"mariana","Acropora","Tabular",24.13889685,"certain","Overtop","won"
89,"AH","Acropora hyacinthus",2009,355.240830759111,931,6,"mariana","Acropora","Digitate",22.43554727,"certain","Overtop","won"
89,"AH","Acropora hyacinthus",2009,355.240830759111,929,4,"mariana","Poritid","Massive",1.99535236,"uncertain","Standoff","standoff"
89,"AH","Acropora hyacinthus",2009,355.240830759111,927,2,"mariana","Acropora","Corymbose",4.136706113,"certain","Overtop","lost"
89,"AH","Acropora hyacinthus",2009,355.240830759111,933,8,"mariana","Pocilloporid","Corymbose",2.701025756,"certain","Overtop","won"
89,"AH","Acropora hyacinthus",2009,355.240830759111,928,3,"mariana","Poritid","Massive",1.898018099,"uncertain","Standoff","standoff"
90,"AH","Acropora hyacinthus",2009,2630.11265535588,938,5,"mariana","Poritid","Massive",3.514639971,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2009,2630.11265535588,935,2,"mariana","Isopora","Cuneiform",1.862759184,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2009,2630.11265535588,936,3,"mariana","Acropora","Corymbose",20.13888703,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2009,2630.11265535588,939,6,"mariana","Pocilloporid","Corymbose",9.52467432,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2009,2630.11265535588,934,1,"mariana","Acropora","Tabular",28.99577976,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2009,2630.11265535588,937,4,"mariana","Acropora","Digitate",8.470282329,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2010,3288.20993320519,1034,4,"mariana","Acropora","Corymbose",21.87675235,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2010,3288.20993320519,1035,5,"mariana","Favid","Encrusting",2.528661393,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2010,3288.20993320519,1033,3,"mariana","Acropora","Tabular",2.490348342,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2010,3288.20993320519,1032,2,"mariana","Acropora","Tabular",47.5464968,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2010,3288.20993320519,1031,1,"mariana","Pocilloporid","Corymbose",7.89248859,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2011,4056.40918667142,1036,1,"mariana","Acropora","Digitate",10.49656142,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2011,4056.40918667142,1039,4,"mariana","Isopora","Cuneiform",1.981868241,"uncertain","Digestion","lost"
90,"AH","Acropora hyacinthus",2011,4056.40918667142,1040,5,"mariana","Pocilloporid","Digitate",5.798799668,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2011,4056.40918667142,1041,6,"mariana","Acropora","Tabular",17.396399,"certain","Overtop","won"
90,"AH","Acropora hyacinthus",2011,4056.40918667142,1044,9,"mariana","Isopora","Cuneiform",5.872202195,"certain","Overtop","won"
