"colony_id","spp","species","year","observation_id","tag","image_id","photographer","photograph","area_id","area_outliner","area_cm2","perimeter_cm","circularity"
186,"AM","Acropora millepora",2011,794,"479","AM0479_F5_T2_B_C","B","T2","3149","paulina",279.836102471763,143.212732526233,0.171455075130031
186,"AM","Acropora millepora",2009,792,"296","AM0296_F3_T1_C","no_name","T1","3956","mizue1",185.931720468848,162.652734079868,0.0883162491954801
186,"AM","Acropora millepora",2010,793,"479","AM0479_F4_T_A_C","A","T","3988","mizue1",239.281379714424,136.559016656109,0.161241936961013
186,"AM","Acropora millepora",2010,793,"479","AM0479_F4_T_B_C","B","T","3989","mizue1",196.538978126199,129.599656999887,0.147045200357106
186,"AM","Acropora millepora",2010,793,"479","AM0479_F4_T1_D_C","D","T1","3990","mizue1",240.909693284055,125.419541069603,0.192457005481733
186,"AM","Acropora millepora",2010,793,"479","AM0479_F4_T2_D_C","D","T2","3991","mizue1",182.687505290781,108.471087091393,0.195115029533323
187,"AM","Acropora millepora",2009,797,"297","AM0297_F3_T1_C","no_name","T1","1699","erin",298.511910194396,130.307624513555,0.220918391294503
187,"AM","Acropora millepora",2009,797,"297","AM0297_F3_T2_C","no_name","T2","1700","erin",204.20272426892,129.899030162992,0.152075613977323
187,"AM","Acropora millepora",2010,798,"589","AM0589_F4_T_A_C","A","T","1775","erin",399.216519890677,165.162283720148,0.183906301244606
187,"AM","Acropora millepora",2010,798,"589","AM0589_F4_T_B_C","B","T","1776","erin",349.875418215613,144.904097607949,0.209392904619912
187,"AM","Acropora millepora",2010,798,"589","AM0589_F4_T1_D_C","D","T1","1777","erin",316.277280980362,141.831117239971,0.197576283839551
187,"AM","Acropora millepora",2010,798,"589","AM0589_F4_T2_D_C","D","T2","1778","erin",325.884963437722,156.406960217779,0.167402536884802
187,"AM","Acropora millepora",2011,799,"589","AM0589_F5_T_D_C","D","T","1779","erin",212.130836415748,135.493588775483,0.145203196322221
187,"AM","Acropora millepora",2011,799,"589","AM0589_F5_T2_B_C","B","T2","1780","erin",246.073122068769,140.524145681807,0.156592924901517
187,"AM","Acropora millepora",2011,799,"589","AM0589_F5_T_D_C","D","T","3155","paulina",207.203084051806,172.828613965413,0.0871715533958201
187,"AM","Acropora millepora",2011,799,"589","AM0589_F5_T2_B_C","B","T2","3156","paulina",245.181870717411,196.189980002205,0.0800469101390857
187,"AM","Acropora millepora",2009,797,"297","AM0297_F3_T1_C","no_name","T1","3957","mizue1",296.160772001108,170.213776372652,0.128454103744135
187,"AM","Acropora millepora",2009,797,"297","AM0297_F3_T2_C","no_name","T2","3958","mizue1",202.693612210288,152.357424351334,0.10972931852358
187,"AM","Acropora millepora",2010,798,"589","AM0589_F4_T_A_C","A","T","4003","mizue1",397.565328663793,207.959243226586,0.115521258168271
187,"AM","Acropora millepora",2010,798,"589","AM0589_F4_T_B_C","B","T","4004","mizue1",350.084499829293,188.997505046555,0.123160262084999
187,"AM","Acropora millepora",2010,798,"589","AM0589_F4_T1_D_C","D","T1","4005","mizue1",316.584027102976,171.855899608965,0.134700737075733
188,"AM","Acropora millepora",2009,802,"298","AM0298_F3_T1_C","no_name","T1","1701","erin",349.563412246351,145.370619914152,0.207865564572856
188,"AM","Acropora millepora",2010,803,"298","AM0298_F4_T_B_C","B","T","1702","erin",294.822499937763,172.977515369309,0.123820108194914
188,"AM","Acropora millepora",2011,804,"580","AM0580_F5_T_A2_C","A","T1","1773","erin",204.85057558893,140.428556984279,0.130537769100087
188,"AM","Acropora millepora",2012,1934,"580","AM0580_F6_T2_C_C","C","T2","1774","erin",48.7407243618191,51.3825453315626,0.231990721235179
188,"AM","Acropora millepora",2011,804,"580","AM0580_F5_T_A2_C","A","T1","3154","paulina",200.41072653808,189.027977821297,0.0704820698822083
188,"AM","Acropora millepora",2009,802,"298","AM0298_F3_T1_C","no_name","T1","3959","mizue1",362.505039475894,200.830421763671,0.112944454397244
188,"AM","Acropora millepora",2010,803,"298","AM0298_F4_T_B_C","B","T","3960","mizue1",268.949646731018,249.217819994486,0.0544155040857256
189,"AL","Acropora spathulata",2009,807,"299","AL0299_F3_T1_C","no_name","T1","1400","erin",1200.99105656201,243.683671021136,0.254153901113712
189,"AL","Acropora spathulata",2011,809,"988","AL0988_F5_T_C2_C","A","T1","1626","erin",1200.66034721483,250.089633529399,0.241234074179379
189,"AL","Acropora spathulata",2011,809,"988","AL0988_F5_T1_B_C","B","T1","1627","erin",1251.01320704376,271.973111465252,0.212529792927135
189,"AL","Acropora spathulata",2011,809,"988","AL0988_F5_T_C2_C","A","T1","3131","paulina",1157.8453181583,339.800106253982,0.126012430213708
189,"AL","Acropora spathulata",2011,809,"988","AL0988_F5_T1_B_C","B","T1","3132","paulina",1235.56748996358,352.564463140292,0.124910591844845
189,"AL","Acropora spathulata",2009,807,"299","AL0299_F3_T1_C","no_name","T1","3774","mizue1",1177.04249740266,332.529840698107,0.133764465613216
190,"AN","Acropora nasuta",2009,812,"100","AN0100_F3_T1_C","no_name","T1","1812","erin",295.646020990001,111.60587264054,0.298268786480801
190,"AN","Acropora nasuta",2009,812,"100","AN0100_F3_T1_C","no_name","T1","4023","mizue1",293.87693436086,128.76973762497,0.222714115465579
191,"AN","Acropora nasuta",2009,816,"101","AN0101_F3_T1_C","no_name","T1","1813","erin",504.006561523446,246.576946831988,0.104169627929086
191,"AN","Acropora nasuta",2009,816,"101","AN0101_F3_T2_C","no_name","T2","1814","erin",520.713362445415,298.212108852395,0.0735797044007676
191,"AN","Acropora nasuta",2010,817,"392","AN0392_F4_T_B_C","B","T","1945","erin",333.219816149284,226.812854489934,0.0813964297048734
191,"AN","Acropora nasuta",2010,817,"392","AN0392_F4_T1_D_C","D","T1","1946","erin",461.309135931187,431.727701804259,0.031101553877575
191,"AN","Acropora nasuta",2010,817,"392","AN0392_F4_T2_D_C","D","T2","1947","erin",392.994409013008,365.159567472694,0.0370365792581441
191,"AN","Acropora nasuta",2011,818,"392","AN0392_F5_T_A_C","A","T","1948","erin",303.448966220151,358.171459966676,0.029724432510405
191,"AN","Acropora nasuta",2012,1678,"392","AN0392_F6_T1_A_C","A","T1","1949","erin",473.490081580077,150.811340368971,0.261609041962186
191,"AN","Acropora nasuta",2012,1678,"392","AN0392_F6_T2_B_C","B","T2","1950","erin",574.090740642702,176.250369350286,0.232236423581386
191,"AN","Acropora nasuta",2009,816,"101","AN0101_F3_T1_C","no_name","T1","4024","mizue1",520.287895800584,317.148923542404,0.0650020574363827
191,"AN","Acropora nasuta",2009,816,"101","AN0101_F3_T2_C","no_name","T2","4025","mizue1",528.429940318762,356.705959388573,0.0521887085797685
191,"AN","Acropora nasuta",2010,817,"392","AN0392_F4_T_B_C","B","T","4133","mizue1",377.536431754474,413.370318498567,0.0277645188621673
191,"AN","Acropora nasuta",2010,817,"392","AN0392_F4_T1_D_C","D","T1","4134","mizue1",349.028839360267,352.451314579168,0.0353079829025562
191,"AN","Acropora nasuta",2013,2026,"957","AN0957_F7_T_C_C","C","T","5526","mariana",346.565173725242,213.257232842261,0.0957606848029473
191,"AN","Acropora nasuta",2013,2026,"957","AN0957_F7_T2_A_C","A","T2","5527","mariana",332.558522078902,180.389531071096,0.12842668906739
192,"AN","Acropora nasuta",2009,821,"120","AN0120_F3_T1_C","no_name","T1","1817","erin",868.555674682187,211.963527765629,0.24293229228175
192,"AN","Acropora nasuta",2010,822,"422","AN0422_F4_T_A_C","A","T","1957","erin",1049.57940821999,226.91388622151,0.256155106544585
192,"AN","Acropora nasuta",2010,822,"422","AN0422_F4_T_B_C","B","T","1958","erin",1083.48233545056,229.914178102383,0.257572914301417
192,"AN","Acropora nasuta",2010,822,"422","AN0422_F4_T1_D_C","D","T1","1959","erin",1203.00644681379,236.576021937374,0.270107329493598
192,"AN","Acropora nasuta",2011,823,"902","AN0902_F5_T_C1_C","A","T1","2002","erin",1275.03982680446,294.535336724001,0.184696557782064
192,"AN","Acropora nasuta",2011,823,"902","AN0902_F5_T1_B_C","B","T1","2003","erin",1319.05351372076,299.675547806336,0.18457363417739
192,"AN","Acropora nasuta",2011,823,"902","AN0902_F5_T_C1_C","A","T1","3193","paulina",1277.20006591958,333.05256161402,0.14469157354659
192,"AN","Acropora nasuta",2011,823,"902","AN0902_F5_T1_B_C","B","T1","3194","paulina",1231.87318087318,367.772751364144,0.114450255548065
192,"AN","Acropora nasuta",2009,821,"120","AN0120_F3_T1_C","no_name","T1","4028","mizue1",848.729350813227,271.646227391021,0.144534568208653
192,"AN","Acropora nasuta",2010,822,"422","AN0422_F4_T_A_C","A","T","4142","mizue1",1060.8336165611,268.614892148104,0.184755325050153
192,"AN","Acropora nasuta",2010,822,"422","AN0422_F4_T_B_C","B","T","4143","mizue1",1087.07033298157,284.190383822696,0.16914094415926
192,"AN","Acropora nasuta",2010,822,"422","AN0422_F4_T1_D_C","D","T1","4144","mizue1",1203.40937267543,282.321967944961,0.189729083303639
193,"AN","Acropora nasuta",2009,826,"122","AN0122_F3_T1_C","no_name","T1","1818","erin",662.855682213714,215.556360111433,0.179269812646907
193,"AN","Acropora nasuta",2010,827,"122","AN0122_F4_T_A_C","A","T","1819","erin",747.098651110828,203.507658700861,0.226686835863721
193,"AN","Acropora nasuta",2010,827,"122","AN0122_F4_T_B_C","B","T","1820","erin",672.070450164322,192.314826177078,0.228349009019694
193,"AN","Acropora nasuta",2011,828,"947","AN0947_F5_T_A_C","A","T","2038","erin",752.035685320357,236.211999729953,0.169373085998741
193,"AN","Acropora nasuta",2011,828,"947","AN0947_F5_T1_B_C","B","T1","2039","erin",724.591358263902,219.23374706393,0.189447204315622
193,"AN","Acropora nasuta",2012,1843,"947","AN0947_F6_T_A_C","A","T","2040","erin",504.790548528949,170.960968219237,0.217033683492632
193,"AN","Acropora nasuta",2012,1843,"947","AN0947_F6_T_B_C","B","T","2041","erin",436.709133651185,154.325598633824,0.230423197362053
193,"AN","Acropora nasuta",2011,828,"947","AN0947_F5_T_A_C","A","T","3215","paulina",810.094257287485,291.002479861314,0.120213166681146
193,"AN","Acropora nasuta",2011,828,"947","AN0947_F5_T1_B_C","B","T1","3216","paulina",699.431078106987,256.407451836145,0.133688331838119
193,"AN","Acropora nasuta",2009,826,"122","AN0122_F3_T1_C","no_name","T1","4029","mizue1",634.332161504379,249.826962418601,0.127716785789336
193,"AN","Acropora nasuta",2010,827,"122","AN0122_F4_T_A_C","A","T","4030","mizue1",737.957489999403,253.189489040329,0.144660467539865
193,"AN","Acropora nasuta",2010,827,"122","AN0122_F4_T_B_C","B","T","4031","mizue1",647.807515432738,234.648953346197,0.147849072142315
194,"AN","Acropora nasuta",2009,831,"125","AN0125_F3_T1_C","no_name","T1","1821","erin",216.907852509469,97.715917320385,0.285466080359423
194,"AN","Acropora nasuta",2010,832,"424","AN0424_F4_T_A_C","A","T","1968","erin",270.351403763509,129.709751800428,0.201926462168735
194,"AN","Acropora nasuta",2010,832,"424","AN0424_F4_T_B_C","B","T","1969","erin",243.120679762848,119.832103182457,0.21275775642114
194,"AN","Acropora nasuta",2010,832,"424","AN0424_F4_T1_D_C","D","T1","1970","erin",259.036382751215,103.453052287729,0.304147333691796
194,"AN","Acropora nasuta",2010,832,"424","AN0424_F4_T2_D_C","D","T2","1971","erin",265.172380254937,108.131187522957,0.284994320918022
194,"AN","Acropora nasuta",2011,833,"948","AN0948_F5_T_C2_C","A","T1","2042","erin",193.741719087578,123.300547696385,0.160141171612374
194,"AN","Acropora nasuta",2011,833,"948","AN0948_F5_T2_B_C","B","T2","2043","erin",216.341295410182,147.818849357263,0.124419844773749
194,"AN","Acropora nasuta",2012,1804,"948","AN0948_F6_T_B_C","B","T","2044","erin",148.531874311606,140.531810219193,0.0945105399542579
194,"AN","Acropora nasuta",2012,1804,"948","AN0948_F6_T2_A_C","A","T2","2045","erin",171.139526930749,92.9309361074189,0.249023061133548
194,"AN","Acropora nasuta",2011,833,"948","AN0948_F5_T_C2_C","A","T1","3217","paulina",176.056538308401,157.284271923328,0.0894316883514005
194,"AN","Acropora nasuta",2011,833,"948","AN0948_F5_T2_B_C","B","T2","3218","paulina",214.743172478116,177.16475121076,0.085975476492454
194,"AN","Acropora nasuta",2009,831,"125","AN0125_F3_T1_C","no_name","T1","4032","mizue1",216.004661180864,130.620653437965,0.159092344849224
194,"AN","Acropora nasuta",2010,832,"424","AN0424_F4_T_A_C","A","T","4149","mizue1",266.480731452962,163.754723116844,0.124878595529223
194,"AN","Acropora nasuta",2010,832,"424","AN0424_F4_T_B_C","B","T","4150","mizue1",242.713086279933,143.622734970759,0.147862032417782
194,"AN","Acropora nasuta",2010,832,"424","AN0424_F4_T1_D_C","D","T1","4151","mizue1",259.772136753663,122.190238669003,0.218639892168888
194,"AN","Acropora nasuta",2010,832,"424","AN0424_F4_T2_D_C","D","T2","4152","mizue1",261.90969203313,145.271531005431,0.155955396371654
194,"AN","Acropora nasuta",2013,2079,"948","AN0948_F7_T_A_C","A","T","5524","mariana",33.0559044059181,52.595519786329,0.150162470575908
194,"AN","Acropora nasuta",2013,2079,"948","AN0948_F7_T2_B_C","B","T2","5525","mariana",40.0533169028548,65.9620744434273,0.115680388944184
195,"AN","Acropora nasuta",2009,836,"126","AN0126_F3_T1_C","no_name","T1","1822","erin",321.140714616624,185.178344689632,0.117686009826216
195,"AN","Acropora nasuta",2010,837,"413","AN0413_F4_T_A_C","A","T","1951","erin",340.653132957928,250.367926792385,0.0682912190482372
195,"AN","Acropora nasuta",2010,837,"413","AN0413_F4_T_B_C","B","T","1952","erin",278.963261101785,196.773307377955,0.090536667474201
195,"AN","Acropora nasuta",2010,837,"413","AN0413_F4_T2_A_C","A","T2","1953","erin",300.562232633938,246.345365455535,0.0622379787036323
195,"AN","Acropora nasuta",2011,838,"907","AN0907_F5_T_A_C","A","T","2012","erin",136.305182341651,113.072440664001,0.133970352200369
195,"AN","Acropora nasuta",2011,838,"907","AN0907_F5_T2_B_C","B","T2","2013","erin",129.424940283939,116.705999870764,0.119410212109174
195,"AN","Acropora nasuta",2011,838,"907","AN0907_F5_T_A_C","A","T","3199","paulina",137.657330899308,113.808971151839,0.133553789093419
195,"AN","Acropora nasuta",2011,838,"907","AN0907_F5_T2_B_C","B","T2","3200","paulina",144.999184339315,125.752570598372,0.115223663708088
195,"AN","Acropora nasuta",2009,836,"126","AN0126_F3_T1_C","no_name","T1","4033","mizue1",357.563114233095,212.77382044696,0.0992490119590257
195,"AN","Acropora nasuta",2010,837,"413","AN0413_F4_T_A_C","A","T","4136","mizue1",341.621749542587,301.622030764317,0.0471877486276881
195,"AN","Acropora nasuta",2010,837,"413","AN0413_F4_T_B_C","B","T","4137","mizue1",289.818919258448,228.635234333287,0.0696707167449326
195,"AN","Acropora nasuta",2010,837,"413","AN0413_F4_T2_A_C","A","T2","4138","mizue1",298.313366832534,291.799191723855,0.0440265250471586
196,"AN","Acropora nasuta",2014,2358,"1051","AN1051_F8_T_C_C","C","T","297","alec",116.979776647386,168.232908508583,0.0519396172804805
196,"AN","Acropora nasuta",2014,2358,"1051","AN1051_F8_T1_A_C","A","T1","298","alec",88.7475729871801,163.52492396389,0.0417059902504765
196,"AN","Acropora nasuta",2009,841,"127","AN0127_F3_T1_C","no_name","T1","1823","erin",328.291814044938,151.363888503997,0.18006336648358
196,"AN","Acropora nasuta",2010,842,"414","AN0414_F4_T_A_C","A","T","1954","erin",461.74375184251,185.373307436339,0.16885599880205
196,"AN","Acropora nasuta",2010,842,"414","AN0414_F4_T2_A_C","A","T2","1955","erin",558.148497854077,204.577392582002,0.167588551068518
196,"AN","Acropora nasuta",2010,842,"414","AN0414_F4_T3_A_C","A","T3","1956","erin",453.780070468168,185.966673961555,0.164886475448879
196,"AN","Acropora nasuta",2011,843,"966","AN0966_F5_T_C1_C","A","T1","2046","erin",388.874264705882,188.875722668548,0.136983036476901
196,"AN","Acropora nasuta",2011,843,"966","AN0966_F5_T1_B_C","B","T1","2047","erin",351.215923757088,207.518485663509,0.102487401743319
196,"AN","Acropora nasuta",2012,1840,"966","AN0966_F6_T1_C_C","C","T1","2048","erin",310.11968095253,123.842158320525,0.254098538982986
196,"AN","Acropora nasuta",2012,1840,"966","AN0966_F6_T2_B_C","B","T2","2049","erin",287.660083745057,158.056857806614,0.144698083455065
196,"AN","Acropora nasuta",2011,843,"966","AN0966_F5_T_C1_C","A","T1","3219","paulina",454.092878511743,261.827468512452,0.0832384800791908
196,"AN","Acropora nasuta",2011,843,"966","AN0966_F5_T1_B_C","B","T1","3220","paulina",629.119034845171,284.718384711351,0.0975240362701493
196,"AN","Acropora nasuta",2009,841,"127","AN0127_F3_T1_C","no_name","T1","4034","mizue1",318.013550446935,209.561664614466,0.0909979922892099
196,"AN","Acropora nasuta",2010,842,"414","AN0414_F4_T_A_C","A","T","4139","mizue1",461.639961524865,224.218445204209,0.115390641227961
196,"AN","Acropora nasuta",2010,842,"414","AN0414_F4_T2_A_C","A","T2","4140","mizue1",582.871227228932,260.048996424405,0.108310888191434
196,"AN","Acropora nasuta",2010,842,"414","AN0414_F4_T3_A_C","A","T3","4141","mizue1",453.597331673221,224.093923537778,0.113506359345962
196,"AN","Acropora nasuta",2013,2220,"1051","AN1051_F7_T_B_C","B","T","5532","mariana",181.942850342441,136.215741450819,0.123222569527869
196,"AN","Acropora nasuta",2013,2220,"1051","AN1051_F7_T_C_C","C","T","5533","mariana",246.60536487813,150.084054045431,0.137576190575505
196,"AN","Acropora nasuta",2014,2358,"1051","AN1051_F8_T_A_C","A","T","5534","mariana",91.6593318043761,94.1243575775338,0.13001171909618
196,"AN","Acropora nasuta",2014,2358,"1051","AN1051_F8_T_C_C","C","T","5535","mariana",103.880915689048,144.231443026356,0.0627517347104348
196,"AN","Acropora nasuta",2014,2358,"1051","AN1051_F8_T1_A_C","A","T1","5536","mariana",83.8217828699176,141.009657246949,0.0529747656389569
197,"AN","Acropora nasuta",2014,2388,"1217","AN1217_F8_T_A_C","A","T","311","alec",434.712067324219,146.970135708718,0.252902643985888
197,"AN","Acropora nasuta",2014,2388,"1217","AN1217_F8_T_C_C","C","T","312","alec",452.365598106428,175.002783565581,0.185613483232565
